FILESTATUS,CEER,STATEDIST,GRAD YR
VOID,366,NH01,2012
UNRESOLVED,481,GA13,2012
VOID,0,TX31,2012
UNRESOLVED,544,MA07,2012
UNRESOLVED,350,VA01,2012
UNRESOLVED,0,TX04,2012
DISQUALIFIED,469,IL01,2012
VOID,0,MI15,2012
ACCEPTED,519,AKAL,2012
VOID,425,NC08,2012
DISQUALIFIED,443,WI05,2012
VOID,567,OH12,2012
VOID,0,GA01,2012
UNRESOLVED,504,LA04,2012
ACCEPTED,512,NY23,2012
DISQUALIFIED,491,VA07,2012
VOID,0,GA03,2012
ACCEPTED,701,WA05,2012
VOID,0,GA08,2012
UNRESOLVED,469,GA12,2012
VOID,443,TX01,2012
UNRESOLVED,0,TX05,2012
UNRESOLVED,515,VA04,2012
VOID,0,SC03,2012
UNRESOLVED,404,NY04,2012
UNRESOLVED,0,NC07,2012
UNRESOLVED,457,VA08,2012
VOID,385,IN08,2012
ACCEPTED,518,IL01,2012
ACCEPTED,517,NY21,2012
DISQUALIFIED,455,MD06,2012
UNRESOLVED,457,NC05,2012
VOID,0,TX10,2012
VOID,338,IL02,2012
VOID,308,NV01,2012
VOID,290,AR04,2012
VOID,0,MD41,2012
VOID,599,GA03,2012
VOID,545,FL01,2012
VOID,406,PA07,2012
DISQUALIFIED,470,CO06,2012
ACCEPTED,603,TX31,2012
UNRESOLVED,562,CO05,2012
UNRESOLVED,582,LA05,2012
UNRESOLVED,0,GA04,2012
UNRESOLVED,483,GA02,2012
UNRESOLVED,0,OH01,2012
VOID,0,FL02,2012
UNRESOLVED,638,GA08,2012
UNRESOLVED,465,FL18,2012
UNRESOLVED,517,KY03,2012
VOID,0,NY02,2012
UNRESOLVED,660,TX22,2012
VOID,469,VA01,2012
DISQUALIFIED,403,GA07,2012
DISQUALIFIED,497,GA07,2012
VOID,601,MD07,2012
VOID,628,TX03,2012
UNRESOLVED,490,NJ06,2012
ACCEPTED,576,OK04,2012
UNRESOLVED,485,MD04,2012
UNRESOLVED,530,MO03,2012
VOID,635,NC12,2012
UNRESOLVED,0,MD05,2012
UNRESOLVED,0,FL03,2012
UNRESOLVED,0,OH04,2012
DISQUALIFIED,500,FL21,2012
DISQUALIFIED,411,CA08,2012
UNRESOLVED,0,MS02,2012
VOID,0,OK01,2012
DISQUALIFIED,405,FL02,2012
VOID,380,MI11,2012
VOID,578,HI01,2012
UNRESOLVED,0,AL01,2012
VOID,457,TX06,2012
VOID,384,TN07,2012
DISQUALIFIED,463,MS03,2012
UNRESOLVED,0,TN09,2012
VOID,445,GA07,2012
VOID,727,NC12,2012
VOID,436,NC12,2012
UNRESOLVED,515,GA03,2012
VOID,551,OH16,2012
UNRESOLVED,513,CA05,2012
UNRESOLVED,634,GA09,2012
DISQUALIFIED,529,MD01,2012
DISQUALIFIED,406,TX24,2012
VOID,0,VA02,2012
VOID,459,WI04,2012
ACCEPTED,519,IL11,2012
UNRESOLVED,0,NY19,2012
VOID,0,FL17,2012
VOID,0,WA09,2012
UNRESOLVED,0,VA01,2012
VOID,0,NC12,2012
UNRESOLVED,451,NY09,2012
UNRESOLVED,0,FL01,2012
DISQUALIFIED,452,CA34,2012
ACCEPTED,572,CO05,2012
UNRESOLVED,0,CA12,2012
VOID,0,PA02,2012
UNRESOLVED,623,IL14,2012
UNRESOLVED,0,NC08,2012
UNRESOLVED,486,GA07,2012
VOID,567,LA07,2012
UNRESOLVED,0,WA09,2012
DISQUALIFIED,462,GA12,2012
UNRESOLVED,530,CA46,2012
VOID,398,AL01,2012
UNRESOLVED,470,AZ03,2012
UNRESOLVED,0,AL02,2012
UNRESOLVED,431,TX21,2012
UNRESOLVED,0,TN09,2012
VOID,393,MD04,2012
UNRESOLVED,504,TN07,2012
UNRESOLVED,520,GA13,2012
UNRESOLVED,0,SC06,2012
UNRESOLVED,385,NJ38,2012
UNRESOLVED,0,MI15,2012
DISQUALIFIED,503,AL05,2012
VOID,0,NC05,2012
UNRESOLVED,335,GA02,2012
UNRESOLVED,0,NY10,2012
VOID,568,TX18,2012
UNRESOLVED,0,VA01,2012
DISQUALIFIED,504,NJ09,2012
UNRESOLVED,0,TX01,2012
UNRESOLVED,0,VA17,2012
VOID,0,FL14,2012
UNRESOLVED,669,CA05,2012
DISQUALIFIED,431,FL02,2012
ACCEPTED,522,VA11,2012
VOID,647,GA03,2012
ACCEPTED,532,FL06,2012
UNRESOLVED,484,NJ03,2012
UNRESOLVED,0,TX16,2012
VOID,0,AZ06,2012
UNRESOLVED,476,TX12,2012
VOID,466,FL21,2012
UNRESOLVED,460,MI13,2012
UNRESOLVED,0,MI13,2012
VOID,493,MA02,2012
UNRESOLVED,629,MD08,2012
DISQUALIFIED,474,FL25,2012
DISQUALIFIED,439,MD07,2012
VOID,305,SC01,2012
ACCEPTED,519,MD03,2012
UNRESOLVED,568,MD08,2012
UNRESOLVED,598,GA11,2012
UNRESOLVED,0,PA14,2012
UNRESOLVED,598,VA08,2012
VOID,0,FL19,2012
UNRESOLVED,0,LA01,2012
VOID,0,GA05,2012
UNRESOLVED,392,SC05,2012
UNRESOLVED,436,CA41,2012
UNRESOLVED,474,CA43,2012
VOID,593,GA07,2012
UNRESOLVED,519,CA51,2012
ACCEPTED,551,TX18,2012
VOID,392,OK04,2012
VOID,308,AL07,2012
UNRESOLVED,0,IL11,2012
DISQUALIFIED,472,IL19,2012
DISQUALIFIED,553,NM02,2012
VOID,303,TX30,2012
UNRESOLVED,518,RI01,2012
VOID,495,FL22,2012
ACCEPTED,581,MA09,2012
VOID,303,TX01,2012
VOID,462,FL04,2012
UNRESOLVED,530,IL07,2012
UNRESOLVED,388,IL07,2012
VOID,300,NY12,2012
VOID,482,GA11,2012
VOID,463,CA32,2012
UNRESOLVED,489,WA08,2012
ACCEPTED,727,OH14,2012
VOID,0,LA01,2012
VOID,376,FL11,2012
UNRESOLVED,0,OH05,2012
UNRESOLVED,396,OH02,2012
VOID,0,CA42,2012
UNRESOLVED,428,MD03,2012
VOID,0,VA04,2012
UNRESOLVED,371,VA03,2012
VOID,409,TX16,2012
UNRESOLVED,0,DCOL,2012
UNRESOLVED,0,CA07,2012
UNRESOLVED,536,MI13,2012
UNRESOLVED,0,AZ01,2012
UNRESOLVED,376,MI14,2012
UNRESOLVED,423,NC02,2012
DISQUALIFIED,489,TX03,2012
VOID,377,TX04,2012
DISQUALIFIED,476,NC13,2012
VOID,508,GA13,2012
VOID,0,MA10,2012
UNRESOLVED,0,MI13,2012
UNRESOLVED,0,AL07,2012
DISQUALIFIED,424,NJ03,2012
UNRESOLVED,0,TX12,2012
UNRESOLVED,496,NJ12,2012
DISQUALIFIED,454,DEAL,2012
UNRESOLVED,592,NY06,2012
VOID,360,NDAL,2012
UNRESOLVED,455,VA05,2012
UNRESOLVED,0,NJ10,2012
UNRESOLVED,0,NJ06,2012
UNRESOLVED,0,VA08,2012
UNRESOLVED,0,GA02,2012
DISQUALIFIED,404,NY03,2012
DISQUALIFIED,534,GA10,2012
UNRESOLVED,474,PA13,2012
ACCEPTED,564,TX20,2012
UNRESOLVED,473,NY06,2012
ACCEPTED,638,CT03,2012
UNRESOLVED,354,TX03,2012
VOID,440,FL14,2012
ACCEPTED,467,TX21,2012
UNRESOLVED,384,LA03,2012
ACCEPTED,691,IN01,2012
VOID,425,FL23,2012
DISQUALIFIED,491,IL07,2012
VOID,532,TX31,2012
DECLINED,710,NY24,2012
VOID,477,LA05,2012
UNRESOLVED,488,IL07,2012
UNRESOLVED,327,MS02,2012
UNRESOLVED,0,GA01,2012
UNRESOLVED,0,GA07,2012
VOID,507,WV02,2012
ACCEPTED,530,VA04,2012
ACCEPTED,603,TN07,2012
VOID,0,PA19,2012
UNRESOLVED,552,VA11,2012
UNRESOLVED,0,MI10,2012
UNRESOLVED,507,FL03,2012
UNRESOLVED,512,NC02,2012
UNRESOLVED,431,MD01,2012
UNRESOLVED,438,CA37,2012
ACCEPTED,483,CA43,2012
UNRESOLVED,429,VA02,2012
UNRESOLVED,381,GA12,2012
ACCEPTED,422,TX10,2012
UNRESOLVED,374,LA05,2012
VOID,498,TX02,2012
UNRESOLVED,0,TX14,2012
UNRESOLVED,546,SC05,2012
UNRESOLVED,373,AL07,2012
UNRESOLVED,0,AR01,2012
UNRESOLVED,557,VA04,2012
UNRESOLVED,0,SC02,2012
ACCEPTED,563,NY20,2012
VOID,562,MD05,2012
DECLINED,536,VA11,2012
ACCEPTED,457,WYAL,2012
VOID,479,OK04,2012
UNRESOLVED,0,DEAL,2012
ACCEPTED,579,WA06,2012
UNRESOLVED,0,MO07,2012
VOID,0,UT02,2012
UNRESOLVED,0,VA08,2012
UNRESOLVED,402,MS01,2012
UNRESOLVED,479,NJ09,2012
VOID,553,HI02,2012
UNRESOLVED,424,WA05,2012
DISQUALIFIED,417,TX31,2012
VOID,0,MD08,2012
UNRESOLVED,396,FL11,2012
VOID,604,CO07,2012
VOID,701,NY03,2012
DISQUALIFIED,484,SC06,2012
DECLINED,571,NC12,2012
UNRESOLVED,526,NY11,2012
DISQUALIFIED,383,FL22,2012
ACCEPTED,527,NY06,2012
UNRESOLVED,0,IL11,2012
UNRESOLVED,426,NC09,2012
UNRESOLVED,0,CA08,2012
VOID,436,CO05,2012
UNRESOLVED,0,AL07,2012
VOID,0,VA05,2012
UNRESOLVED,0,TX01,2012
UNRESOLVED,0,GA01,2012
UNRESOLVED,488,MD04,2012
UNRESOLVED,415,TX21,2012
DECLINED,750,CA48,2012
DISQUALIFIED,477,GA03,2012
UNRESOLVED,460,OH04,2012
UNRESOLVED,0,AL01,2012
VOID,474,LA04,2012
ACCEPTED,512,NY23,2012
UNRESOLVED,411,TX31,2012
UNRESOLVED,468,TX03,2012
UNRESOLVED,514,GA13,2012
UNRESOLVED,415,NY15,2012
VOID,401,TX21,2012
UNRESOLVED,0,AL01,2012
VOID,0,MI11,2012
ACCEPTED,551,NV01,2012
UNRESOLVED,587,MI15,2012
UNRESOLVED,0,GA04,2012
VOID,507,VA05,2012
UNRESOLVED,562,TN08,2012
VOID,0,GA03,2012
UNRESOLVED,385,MI14,2012
UNRESOLVED,439,OH01,2012
UNRESOLVED,610,AZ04,2012
UNRESOLVED,651,CA37,2012
VOID,416,GA03,2012
UNRESOLVED,518,NC11,2012
ACCEPTED,645,OH06,2012
VOID,586,VA11,2012
DISQUALIFIED,498,NC07,2012
DISQUALIFIED,445,NE02,2012
UNRESOLVED,450,NC07,2012
UNRESOLVED,0,TX01,2012
VOID,410,OH17,2012
UNRESOLVED,0,IL01,2012
UNRESOLVED,0,NC01,2012
UNRESOLVED,410,AL07,2012
UNRESOLVED,433,CO06,2012
UNRESOLVED,0,LA07,2012
UNRESOLVED,440,AL03,2012
VOID,663,TX02,2012
UNRESOLVED,472,MS01,2012
VOID,395,MI13,2012
UNRESOLVED,0,CA32,2012
VOID,0,MS02,2012
VOID,0,LA02,2012
UNRESOLVED,0,VA04,2012
VOID,0,GA09,2012
VOID,639,AL06,2012
UNRESOLVED,0,OH11,2012
VOID,494,TX24,2012
DISQUALIFIED,521,MI12,2012
DISQUALIFIED,573,NH01,2012
UNRESOLVED,550,GA01,2012
VOID,0,WA03,2012
VOID,430,MD05,2012
UNRESOLVED,556,WA08,2012
UNRESOLVED,577,SC01,2012
VOID,508,CT05,2012
ACCEPTED,621,IL11,2012
VOID,402,FL11,2012
UNRESOLVED,505,TX22,2012
UNRESOLVED,0,KS02,2012
DISQUALIFIED,577,MI13,2012
ACCEPTED,483,NV01,2012
VOID,0,MD04,2012
VOID,503,TX21,2012
UNRESOLVED,409,VA05,2012
VOID,510,FL20,2012
UNRESOLVED,0,SC06,2012
UNRESOLVED,0,AL05,2012
DISQUALIFIED,488,MA07,2012
DISQUALIFIED,481,PA04,2012
VOID,616,FL14,2012
UNRESOLVED,0,NC05,2012
VOID,315,IL02,2012
DISQUALIFIED,490,GA01,2012
UNRESOLVED,464,MS02,2012
ACCEPTED,624,VA02,2012
UNRESOLVED,0,VA01,2012
UNRESOLVED,0,TX04,2012
UNRESOLVED,397,MS03,2012
ACCEPTED,686,NC08,2012
DISQUALIFIED,520,WI01,2012
UNRESOLVED,520,MD04,2012
VOID,0,PA17,2012
UNRESOLVED,324,NY04,2012
DISQUALIFIED,449,GA04,2012
UNRESOLVED,0,FL02,2012
VOID,529,MO03,2012
DISQUALIFIED,573,TX16,2012
UNRESOLVED,534,NJ06,2012
UNRESOLVED,0,NY01,2012
VOID,315,PA02,2012
UNRESOLVED,0,LA19,2012
UNRESOLVED,557,AL07,2012
UNRESOLVED,0,TX01,2012
UNRESOLVED,470,TX31,2012
VOID,0,MO01,2012
UNRESOLVED,406,CO05,2012
ACCEPTED,573,FL15,2012
ACCEPTED,531,MI14,2012
UNRESOLVED,509,NC02,2012
UNRESOLVED,445,IL01,2012
ACCEPTED,464,TX23,2012
UNRESOLVED,494,FL12,2012
VOID,531,TX26,2012
VOID,540,TX16,2012
DISQUALIFIED,547,MS02,2012
UNRESOLVED,562,MD04,2012
VOID,368,MI13,2012
VOID,493,FL16,2012
VOID,0,MI02,2012
VOID,450,GA02,2012
VOID,0,MA08,2012
UNRESOLVED,0,IL01,2012
VOID,504,MI08,2012
VOID,0,CA49,2012
VOID,0,VA03,2012
DISQUALIFIED,482,TX31,2012
VOID,0,ME02,2012
VOID,0,CA43,2012
VOID,0,WI03,2012
UNRESOLVED,514,MO08,2012
UNRESOLVED,526,NC13,2012
UNRESOLVED,429,HI01,2012
VOID,654,FL09,2012
UNRESOLVED,503,PA03,2012
VOID,470,NC09,2012
UNRESOLVED,0,NY27,2012
VOID,560,IN08,2012
VOID,0,SC02,2012
UNRESOLVED,436,LA04,2012
UNRESOLVED,438,KS03,2012
DISQUALIFIED,510,NC03,2012
UNRESOLVED,519,NC07,2012
VOID,0,NY10,2013
UNRESOLVED,413,GA02,2013
UNRESOLVED,533,FL23,2013
VOID,439,TX16,2013
VOID,463,TX24,2013
UNRESOLVED,555,NJ01,2013
VOID,475,MO02,2013
DISQUALIFIED,420,FL09,2013
DISQUALIFIED,455,GA02,2013
UNRESOLVED,0,SC03,2013
UNRESOLVED,444,GA11,2013
UNRESOLVED,456,IN01,2013
UNRESOLVED,0,NY19,2013
DISQUALIFIED,512,FL07,2013
ACCEPTED,729,TX16,2013
UNRESOLVED,0,IL11,2013
ACCEPTED,472,NC11,2013
VOID,362,TX16,2013
DISQUALIFIED,461,NY06,2013
VOID,0,MN07,2013
VOID,442,VA11,2013
VOID,536,TX27,2013
UNRESOLVED,474,FL11,2013
UNRESOLVED,520,MD07,2013
DISQUALIFIED,426,CA44,2013
VOID,459,GA03,2013
VOID,587,NY01,2013
DISQUALIFIED,463,IN07,2013
UNRESOLVED,533,FL06,2013
UNRESOLVED,0,NY12,2013
ACCEPTED,554,GA02,2013
VOID,0,TX18,2013
UNRESOLVED,0,VA07,2013
UNRESOLVED,0,NY25,2013
UNRESOLVED,502,NJ11,2013
VOID,428,TN09,2013
VOID,0,FL15,2013
UNRESOLVED,440,SC05,2013
UNRESOLVED,363,NY22,2013
UNRESOLVED,0,NY28,2013
VOID,504,VA01,2013
UNRESOLVED,0,MD05,2013
VOID,0,GA01,2013
UNRESOLVED,0,VA01,2013
VOID,463,MS02,2013
UNRESOLVED,0,CA13,2013
VOID,0,NC04,2013
DISQUALIFIED,480,SC02,2013
VOID,0,VA01,2013
UNRESOLVED,0,GA05,2013
ACCEPTED,638,NJ07,2013
UNRESOLVED,0,IL01,2013
VOID,0,OH08,2013
VOID,587,MD08,2013
DISQUALIFIED,500,TN01,2013
VOID,527,TX07,2013
VOID,0,FL21,2013
UNRESOLVED,0,NC01,2013
VOID,0,SC02,2013
VOID,0,OH09,2013
VOID,0,CA45,2013
VOID,0,MS04,2013
UNRESOLVED,394,MD03,2013
VOID,544,MD02,2013
DISQUALIFIED,434,TX14,2013
VOID,367,TX31,2013
UNRESOLVED,0,TN09,2013
ACCEPTED,457,NC09,2013
UNRESOLVED,554,GA05,2013
VOID,0,FL01,2013
VOID,0,VA01,2013
DECLINED,536,GA04,2013
UNRESOLVED,0,AL03,2013
DISQUALIFIED,465,TX30,2013
VOID,417,MD03,2013
UNRESOLVED,413,VA04,2013
ACCEPTED,541,TX08,2013
UNRESOLVED,0,MO01,2013
UNRESOLVED,0,NC05,2013
VOID,0,LA04,2013
VOID,709,OH09,2013
UNRESOLVED,472,LA06,2013
UNRESOLVED,0,GA05,2013
UNRESOLVED,0,IN07,2013
UNRESOLVED,0,AL05,2013
UNRESOLVED,526,MS01,2013
UNRESOLVED,295,MI05,2013
ACCEPTED,489,FL02,2013
VOID,439,PA03,2013
VOID,0,NC02,2013
VOID,374,TX26,2013
DECLINED,625,GA13,2013
VOID,477,WA09,2013
VOID,458,WA08,2013
UNRESOLVED,523,IN04,2013
UNRESOLVED,420,NC07,2013
UNRESOLVED,0,NC08,2013
UNRESOLVED,443,FL23,2013
VOID,575,TX31,2013
VOID,0,NC08,2013
UNRESOLVED,531,NC08,2013
VOID,486,CA09,2013
UNRESOLVED,285,SC04,2013
UNRESOLVED,362,MA01,2013
ACCEPTED,513,LA02,2013
DISQUALIFIED,568,MO04,2013
VOID,0,TX10,2013
ACCEPTED,559,SC02,2013
VOID,454,SC04,2013
UNRESOLVED,0,MD01,2013
VOID,511,IL02,2013
UNRESOLVED,577,IN07,2013
UNRESOLVED,0,TN08,2013
UNRESOLVED,0,GA05,2013
UNRESOLVED,361,MI13,2013
UNRESOLVED,558,FL19,2013
UNRESOLVED,450,FL04,2013
UNRESOLVED,505,MA06,2013
VOID,0,TX08,2013
UNRESOLVED,468,GA06,2013
UNRESOLVED,409,IL01,2013
UNRESOLVED,0,NY17,2013
UNRESOLVED,0,PA01,2013
UNRESOLVED,567,LA03,2013
UNRESOLVED,0,TX27,2013
DISQUALIFIED,455,NJ01,2013
ACCEPTED,441,NY02,2013
UNRESOLVED,541,SC02,2013
UNRESOLVED,408,TN09,2013
VOID,362,VA05,2013
UNRESOLVED,0,CO05,2013
UNRESOLVED,423,NC06,2013
VOID,0,PA13,2013
VOID,455,NC06,2013
UNRESOLVED,479,NY10,2013
VOID,459,NY21,2013
UNRESOLVED,0,GA04,2013
UNRESOLVED,0,IL01,2013
UNRESOLVED,470,TX09,2013
VOID,380,WA07,2013
UNRESOLVED,404,TN09,2013
UNRESOLVED,0,PA14,2013
UNRESOLVED,0,OH01,2013
VOID,0,GA12,2013
VOID,528,NY10,2013
UNRESOLVED,621,GA04,2013
UNRESOLVED,484,FL05,2013
VOID,0,NC08,2013
UNRESOLVED,503,OH14,2013
UNRESOLVED,0,NY28,2013
VOID,333,WI04,2013
ACCEPTED,460,AR02,2013
UNRESOLVED,495,OH01,2013
VOID,400,FL12,2013
UNRESOLVED,343,FL09,2013
VOID,505,NJ12,2013
UNRESOLVED,443,MD04,2013
UNRESOLVED,0,GA12,2013
VOID,0,FL05,2013
UNRESOLVED,487,AL03,2013
UNRESOLVED,472,AL01,2013
UNRESOLVED,527,FL23,2013
UNRESOLVED,438,VA01,2013
UNRESOLVED,461,GA05,2013
UNRESOLVED,0,CA09,2013
VOID,0,IL13,2013
UNRESOLVED,506,MD05,2013
VOID,569,PA16,2013
ACCEPTED,622,MI14,2013
DISQUALIFIED,486,AL07,2013
DISQUALIFIED,471,TX29,2013
DISQUALIFIED,435,NY17,2013
UNRESOLVED,412,NY15,2013
VOID,0,LA07,2013
VOID,304,MO09,2013
UNRESOLVED,0,NJ13,2013
DISQUALIFIED,425,GA03,2013
UNRESOLVED,562,IN01,2013
DISQUALIFIED,422,FL02,2013
DISQUALIFIED,433,VA02,2013
UNRESOLVED,428,CT05,2013
DECLINED,663,PA09,2013
ACCEPTED,488,MO09,2013
UNRESOLVED,559,NC06,2013
DISQUALIFIED,407,IL10,2013
UNRESOLVED,541,GA05,2013
UNRESOLVED,386,GA04,2013
VOID,0,TX31,2013
UNRESOLVED,512,AL07,2013
VOID,0,NY23,2013
UNRESOLVED,429,CA16,2013
VOID,0,VA03,2013
UNRESOLVED,0,AZ08,2013
ACCEPTED,568,MD07,2013
VOID,0,DEAL,2013
VOID,602,CA41,2013
UNRESOLVED,304,NJ04,2013
ACCEPTED,576,TN05,2013
VOID,335,KS03,2013
UNRESOLVED,512,FL09,2013
VOID,374,MS01,2013
ACCEPTED,496,MD07,2013
DISQUALIFIED,512,CA42,2013
VOID,639,NH02,2013
VOID,0,OH01,2013
UNRESOLVED,0,VA07,2013
VOID,450,FL06,2013
VOID,395,NY04,2013
VOID,0,MS01,2013
ACCEPTED,425,TX16,2013
UNRESOLVED,0,TX18,2013
UNRESOLVED,0,CA21,2013
UNRESOLVED,445,NC07,2013
UNRESOLVED,0,MD06,2013
DISQUALIFIED,421,TX16,2013
DISQUALIFIED,469,FL05,2013
DISQUALIFIED,456,FL05,2013
DISQUALIFIED,487,PA09,2013
ACCEPTED,631,VA11,2013
UNRESOLVED,442,VA03,2013
UNRESOLVED,524,MD05,2013
ACCEPTED,600,MD04,2013
ACCEPTED,591,MD04,2013
UNRESOLVED,516,TX23,2013
UNRESOLVED,0,NH02,2013
UNRESOLVED,538,CA01,2013
DISQUALIFIED,414,MA02,2013
DISQUALIFIED,449,NJ12,2013
UNRESOLVED,541,GA05,2013
ACCEPTED,622,ID01,2013
ACCEPTED,601,OH12,2013
UNRESOLVED,0,VA06,2013
UNRESOLVED,0,WI08,2013
VOID,590,NY04,2013
VOID,480,IL14,2013
UNRESOLVED,0,LA04,2013
VOID,509,TX31,2013
UNRESOLVED,497,IL01,2013
VOID,475,CA36,2013
DISQUALIFIED,482,CT01,2013
VOID,0,GA01,2013
UNRESOLVED,0,NC07,2013
VOID,0,MD05,2013
UNRESOLVED,0,GA12,2013
ACCEPTED,534,TN07,2013
VOID,350,MI15,2013
VOID,523,OH11,2013
UNRESOLVED,596,KS01,2013
VOID,502,VA01,2013
UNRESOLVED,428,OH11,2013
UNRESOLVED,484,TX29,2013
VOID,482,OH11,2013
UNRESOLVED,461,OH11,2013
ACCEPTED,561,NH01,2013
DECLINED,578,NH01,2013
VOID,405,WA09,2013
UNRESOLVED,0,NY05,2013
DISQUALIFIED,520,GA13,2013
UNRESOLVED,0,CA09,2013
UNRESOLVED,537,GA06,2013
VOID,348,VA11,2013
UNRESOLVED,325,NJ07,2013
UNRESOLVED,0,TX16,2013
DISQUALIFIED,416,OH04,2013
UNRESOLVED,0,NY22,2013
UNRESOLVED,354,VA02,2013
UNRESOLVED,413,GA05,2013
UNRESOLVED,0,NJ02,2013
UNRESOLVED,0,TX04,2013
UNRESOLVED,408,MS01,2013
UNRESOLVED,0,NC04,2013
UNRESOLVED,386,AZ02,2013
UNRESOLVED,492,LA06,2013
DECLINED,689,CA16,2013
VOID,463,MA10,2013
UNRESOLVED,493,DCOL,2013
VOID,0,NY04,2013
VOID,0,DEAL,2013
DECLINED,512,LA07,2013
DISQUALIFIED,403,AZ02,2013
ACCEPTED,527,GA02,2013
UNRESOLVED,458,CA26,2013
ACCEPTED,509,MD03,2013
UNRESOLVED,486,MS02,2013
UNRESOLVED,418,MS02,2013
UNRESOLVED,0,NY12,2013
VOID,650,FL10,2013
VOID,688,VA10,2013
UNRESOLVED,575,FL14,2013
DISQUALIFIED,474,NC09,2013
ACCEPTED,570,TX18,2013
UNRESOLVED,384,SC02,2013
UNRESOLVED,425,NJ02,2013
ACCEPTED,555,NY08,2013
DISQUALIFIED,445,CA26,2013
UNRESOLVED,508,FL06,2013
DISQUALIFIED,481,FL19,2013
UNRESOLVED,379,AL01,2013
VOID,549,CA14,2013
DECLINED,545,AZ03,2013
VOID,366,IL14,2013
ACCEPTED,528,AL02,2013
UNRESOLVED,0,GA10,2013
VOID,367,NC04,2013
UNRESOLVED,481,VA11,2013
DISQUALIFIED,405,VA02,2013
VOID,566,NY08,2013
UNRESOLVED,276,KY02,2013
DISQUALIFIED,435,FL23,2013
VOID,0,NC02,2013
UNRESOLVED,0,GA12,2013
VOID,569,MS02,2013
VOID,0,NY17,2013
UNRESOLVED,0,NC08,2013
UNRESOLVED,398,FL06,2013
UNRESOLVED,0,TX01,2013
UNRESOLVED,0,NM01,2013
UNRESOLVED,479,CA07,2013
DISQUALIFIED,440,NC08,2013
UNRESOLVED,346,VA03,2013
UNRESOLVED,520,WA09,2013
UNRESOLVED,0,TX02,2013
ACCEPTED,538,MS03,2013
UNRESOLVED,0,VA01,2013
UNRESOLVED,0,GA07,2013
VOID,381,NC08,2013
UNRESOLVED,408,AR04,2013
UNRESOLVED,468,NY04,2013
UNRESOLVED,639,CA35,2013
UNRESOLVED,0,VA04,2013
UNRESOLVED,459,CA05,2013
VOID,0,CA21,2013
UNRESOLVED,0,MD01,2013
ACCEPTED,583,IN01,2013
UNRESOLVED,410,SC02,2013
VOID,610,VA02,2013
ACCEPTED,575,PA14,2013
UNRESOLVED,0,MD02,2013
UNRESOLVED,588,NJ05,2013
VOID,393,DCOL,2013
UNRESOLVED,503,NJ12,2013
VOID,0,TX31,2013
VOID,450,SC02,2013
DISQUALIFIED,504,GA04,2013
UNRESOLVED,430,AL03,2013
VOID,0,NY11,2013
UNRESOLVED,0,AZ08,2013
DISQUALIFIED,505,WV01,2013
ACCEPTED,522,WV01,2013
UNRESOLVED,0,NC08,2013
UNRESOLVED,0,NC09,2013
UNRESOLVED,338,MI05,2013
UNRESOLVED,0,VA06,2013
UNRESOLVED,362,MO02,2013
VOID,0,MI13,2013
ACCEPTED,583,LA03,2013
DISQUALIFIED,463,NC09,2013
UNRESOLVED,501,MD05,2013
UNRESOLVED,0,VA01,2013
VOID,398,WA08,2013
VOID,457,PA02,2013
UNRESOLVED,469,WA09,2013
UNRESOLVED,313,GA05,2013
UNRESOLVED,0,SC02,2013
DISQUALIFIED,492,MD03,2013
UNRESOLVED,393,IL13,2013
DISQUALIFIED,553,WA09,2013
UNRESOLVED,503,NC12,2013
VOID,387,CA44,2013
VOID,597,VA07,2013
UNRESOLVED,0,MD04,2013
VOID,295,SC06,2013
UNRESOLVED,445,FL07,2013
VOID,476,SC02,2013
DISQUALIFIED,516,CA47,2013
VOID,596,TX06,2013
VOID,0,NC12,2013
VOID,588,NY14,2013
UNRESOLVED,0,GA13,2013
VOID,439,LA03,2013
VOID,490,TX02,2013
VOID,333,IN04,2013
UNRESOLVED,444,TX26,2013
UNRESOLVED,0,PA12,2013
VOID,779,MI01,2013
VOID,779,MI01,2013
VOID,0,NY01,2013
ACCEPTED,513,NC12,2013
UNRESOLVED,543,TX29,2013
VOID,661,HI02,2013
DISQUALIFIED,499,SC01,2013
VOID,451,KY02,2013
DECLINED,617,MD02,2013
VOID,365,FL08,2013
UNRESOLVED,344,FL16,2013
UNRESOLVED,393,NJ01,2013
UNRESOLVED,0,MS03,2013
UNRESOLVED,478,DEAL,2013
VOID,427,FL13,2013
DISQUALIFIED,504,CA03,2013
UNRESOLVED,444,SC02,2013
ACCEPTED,548,MI13,2013
ACCEPTED,473,AKAL,2013
UNRESOLVED,361,MO04,2013
VOID,395,WA09,2013
OFFER WITHDRAWN,567,FL22,2013
DISQUALIFIED,395,NJ04,2013
UNRESOLVED,490,MS02,2013
VOID,328,AR04,2013
UNRESOLVED,375,IN07,2013
VOID,0,FL23,2013
VOID,0,MO04,2013
VOID,379,GA08,2013
UNRESOLVED,509,MD04,2013
VOID,0,WV02,2013
VOID,372,MI14,2013
UNRESOLVED,544,MI14,2013
DISQUALIFIED,505,VA08,2013
UNRESOLVED,389,MI13,2013
UNRESOLVED,318,TX22,2013
DISQUALIFIED,462,VA03,2013
UNRESOLVED,0,MD05,2013
DISQUALIFIED,307,NE02,2013
UNRESOLVED,0,VA04,2013
VOID,298,IL13,2013
UNRESOLVED,0,VA03,2013
UNRESOLVED,0,TX18,2013
